,CASEID,ADDRESS,NEIGH,NEIGH-Income,ZIP,POLICED,COUNCILD,SOURCE,Sum SOURCE ,CATEGORY,Sum CATEGORY ,DAYTOCLOSE,Sum DAYTOCLOSE,TYPE,CATTYPE,GROUP311,VIS_STREET,DEPT,WORKGRP,REQTYPE,DETAIL,CREATEDATE,CREATTIME,CREATEMO,CREATEYR,STATUS,EXCEEDTIME,CLOSEDATE,CLOSEMO,CLOSEYR,DAYTOCLOSE.1,ADDGEOC,COUNTY,Latitude,Longitude,APN,CASEURL
3788,2019187200,2940 E 59th St,North Town Fork Creek,L,64130,Metro,5,PHONE,4440,Animals / Pets,,1,1102,Bite,Animals / Pets Bite,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Bite-Animal on Animal,Animal on Animal,10/31/2019,10:32 AM,10,2019,RESOL,N,11/1/2019,11.0,2019.0,1.0,"2940 E 59th St64130
(39.019409, -94.551409)",Jackson,39.019409,-94.55140899999999,36720,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019187200
3789,2019187034,6228 E 12th St,Sheffield,L,64126,East,4,PHONE,4440,Animals / Pets,,1,1102,Cruelty or Neglect,Animals / Pets Cruelty or Neglect,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Shelter / Food / Water,Shelter / Food / Water,10/31/2019,7:29 AM,10,2019,RESOL,N,11/1/2019,11.0,2019.0,1.0,"6228 E 12th St64126
(39.097746, -94.508812)",Jackson,39.097746,-94.508812,6036,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019187034
3790,2019187279,5918 E 9th St,Sheffield,L,64125,East,4,PHONE,4440,Animals / Pets,,1,1102,Cruelty or Neglect,Animals / Pets Cruelty or Neglect,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Shelter / Food / Water,Shelter / Food / Water,10/31/2019,12:42 PM,10,2019,RESOL,N,11/1/2019,11.0,2019.0,1.0,"5918 E 9th St64125
(39.101448, -94.512533)",Jackson,39.101448,-94.51253299999999,5491,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019187279
3791,2019187360,3825 Independence Ave,Lykins,L,64124,East,3,PHONE,4440,Animals / Pets,,1,1102,Cruelty or Neglect,Animals / Pets Cruelty or Neglect,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Abandonment,Abandonment,10/31/2019,2:31 PM,10,2019,RESOL,N,11/1/2019,11.0,2019.0,1.0,"3825 Independence Ave64124
(39.105545, -94.536397)",Jackson,39.105545,-94.536397,257910,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019187360
3792,2019187205,3212 E 32nd St,Santa Fe,L,64128,East,3,PHONE,4440,Animals / Pets,,27,65,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Inside Residence,Inside Home,10/31/2019,10:39 AM,10,2019,RESOL,Y,11/27/2019,11.0,2019.0,27.0,"3212 E 32nd St64128
(39.068981, -94.545327)",Jackson,39.068981,-94.545327,25002,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019187205
3793,2019187116,6417 Peery Ave,Sheffield,L,64126,East,4,PHONE,4440,Animals / Pets,,0,603,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Non-Aggressive,At Large - Non-Aggressive,10/31/2019,9:20 AM,10,2019,RESOL,N,10/31/2019,10.0,2019.0,0.0,"6417 Peery Ave64126
(39.098095, -94.506706)",Jackson,39.098095,-94.50670600000001,5967,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019187116
3794,2019187320,4303 E 19th St,East Community Team North,L,64127,East,3,PHONE,4440,Animals / Pets,,0,603,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Non-Aggressive,At Large - Non-Aggressive,10/31/2019,1:27 PM,10,2019,RESOL,N,10/31/2019,10.0,2019.0,0.0,"4303 E 19th St64127
(39.088493, -94.532174)",Jackson,39.088493,-94.532174,18366,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019187320
1473,2020007686,5821 Peery Ave,Sheffield,L,64126,East,4,PHONE,4440,Animals / Pets,,4,337,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-Injured,Injured,1/17/2020,5:15 PM,1,2020,RESOL,N,1/21/2020,1.0,2020.0,4.0,"5821 Peery Ave64126
(39.098247, -94.513221)",Jackson,39.098247,-94.513221,5715,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020007686
673,2020021283,1331 Van Brunt Blvd,West Blue Valley,L,64127,East,3,PHONE,4440,Animals / Pets,,0,603,Cruelty or Neglect,Animals / Pets Cruelty or Neglect,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Shelter / Food / Water,Shelter / Food / Water,2/11/2020,5:54 PM,2,2020,RESOL,N,2/11/2020,2.0,2020.0,0.0,"1331 Van Brunt Blvd64127
(39.09562, -94.522996)",Jackson,39.095620000000004,-94.52299599999999,9058,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020021283
674,2020020804,5621 E 28th Ter,South Blue Valley,L,64128,East,3,PHONE,4440,Animals / Pets,,0,603,Cruelty or Neglect,Animals / Pets Cruelty or Neglect,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Abandonment,Abandonment,2/11/2020,10:00 AM,2,2020,RESOL,N,2/11/2020,2.0,2020.0,0.0,"5621 E 28th Ter64128
(39.072846, -94.516895)",Jackson,39.072846000000006,-94.51689499999999,21665,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020020804
675,2020021089,3328 Jackson Ave,Palestine East,L,64128,East,3,PHONE,4440,Animals / Pets,,1,1102,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,2/11/2020,2:54 PM,2,2020,RESOL,N,2/12/2020,2.0,2020.0,1.0,"3328 Jackson Ave64128
(39.064724, -94.535016)",Jackson,39.064724,-94.535016,26305,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020021089
677,2020020847,3604 South Benton Ave,Oak Park Northwest,L,64128,East,3,PHONE,4440,Animals / Pets,,10,59,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Outside,Outside,2/11/2020,10:32 AM,2,2020,RESOL,N,2/21/2020,2.0,2020.0,10.0,"3604 South Benton Ave64128
(39.060092, -94.550218)",Jackson,39.060092,-94.550218,28757,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020020847
3863,2019186295,5511 Prospect Ave,North Town Fork Creek,L,64130,Metro,5,PHONE,4440,Animals / Pets,,1,1102,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Street,Street,10/29/2019,3:47 PM,10,2019,RESOL,N,10/30/2019,10.0,2019.0,1.0,"5511 Prospect Ave64130
(39.026219, -94.554831)",Jackson,39.026219,-94.55483100000001,36639,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186295
3864,2019186165,4418 E 56th Ter,Swope Parkway-Elmwood,L,64130,Metro,5,PHONE,4440,Animals / Pets,,0,603,Questionable Activity,Animals / Pets Questionable Activity,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Questionable Activity-Over Limit / Hoarding,Over Limit / Hoarding,10/29/2019,1:49 PM,10,2019,RESOL,N,10/29/2019,10.0,2019.0,0.0,"4418 E 56th Ter64130
(39.023312, -94.533637)",Jackson,39.023312,-94.533637,37940,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186165
3865,2019186264,2029 Lister Ave,East Community Team North,L,64127,East,3,PHONE,4440,Animals / Pets,,180,424,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Inside Residence,Inside Home,10/29/2019,3:20 PM,10,2019,CANC,Y,8/25/2020,,,,"2029 Lister Ave64127
(39.086059, -94.527192)",Jackson,39.086059000000006,-94.527192,18878,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186264
3910,2019185387,801 Myrtle Ave,Lykins,L,64124,East,3,WEB,1030,Animals / Pets,,0,603,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,10/28/2019,11:33 AM,10,2019,RESOL,N,10/28/2019,10.0,2019.0,0.0,"801 Myrtle Ave64124
(39.102824, -94.53513)",Jackson,39.102824,-94.53513000000001,9602,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185387
4964,2019172742,5703 Norton Ave,Swope Parkway-Elmwood,L,64130,Metro,5,PHONE,4440,Animals / Pets,,1,1102,Wildlife,Animals / Pets Wildlife,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Wildlife-Inside,Inside,9/27/2019,3:59 PM,9,2019,RESOL,N,9/28/2019,9.0,2019.0,1.0,"5703 Norton Ave64130
(39.022091, -94.537758)",Jackson,39.022090999999996,-94.537758,37307,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019172742
4963,2019172685,4301 Myrtle Ave,Vineyard Northwest,L,64130,East,3,PHONE,4440,Animals / Pets,,11,66,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Aggressive,At Large - Aggressive,9/27/2019,2:41 PM,9,2019,RESOL,Y,10/8/2019,10.0,2019.0,11.0,"4301 Myrtle Ave64130
(39.047516, -94.537516)",Jackson,39.047515999999995,-94.537516,33737,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019172685
4962,2019172331,3609 E 69th St,Self Help Neighborhood Council,L,64132,Metro,5,PHONE,4440,Animals / Pets,,0,603,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Non-Aggressive,At Large - Non-Aggressive,9/27/2019,8:38 AM,9,2019,RESOL,N,9/27/2019,9.0,2019.0,0.0,"3609 E 69th St64132
(39.000956, -94.544274)",Jackson,39.000956,-94.544274,2464,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019172331
4961,2019172843,5430 Norton Ave,Swope Parkway-Elmwood,L,64130,Metro,5,PHONE,4440,Animals / Pets,,1,1102,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Aggressive,At Large - Aggressive,9/27/2019,6:43 PM,9,2019,RESOL,N,9/28/2019,9.0,2019.0,1.0,"5430 Norton Ave64130
(39.026675, -94.538166)",Jackson,39.026675,-94.538166,35858,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019172843
4960,2019172336,4149 Jackson Ave,Vineyard Northwest,L,64130,East,3,PHONE,4440,Animals / Pets,,3,467,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Aggressive,At Large - Aggressive,9/27/2019,8:41 AM,9,2019,RESOL,N,9/30/2019,9.0,2019.0,3.0,"4149 Jackson Ave64130
(39.049619, -94.535062)",Jackson,39.049619,-94.535062,31699,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019172336
4959,2019172597,501 Berkley Pkwy,Columbus Park Industrial,L,64120,Central,4,PHONE,4440,Animals / Pets,,11,66,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-Injured,Injured,9/27/2019,12:57 PM,9,2019,RESOL,Y,10/8/2019,10.0,2019.0,11.0,"501 Berkley Pkwy64120
(39.117449, -94.570332)",Jackson,39.117449,-94.570332,261301,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019172597
4958,2019172485,5605 Winner Rd,Sheffield,L,64127,East,4,PHONE,4440,Animals / Pets,,35,25,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Inside Residence,Inside Home,9/27/2019,10:58 AM,9,2019,RESOL,Y,11/1/2019,11.0,2019.0,35.0,"5605 Winner Rd64127
(39.10058, -94.516441)",Jackson,39.10058,-94.516441,7711,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019172485
4957,2019172543,6744 Bellefontaine Ave,Self Help Neighborhood Council,L,64132,Metro,5,PHONE,4440,Animals / Pets,,1,1102,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Street,Street,9/27/2019,11:49 AM,9,2019,RESOL,N,9/28/2019,9.0,2019.0,1.0,"6744 Bellefontaine Ave64132
(39.003373, -94.551144)",Jackson,39.003372999999996,-94.551144,2843,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019172543
4956,2019172459,5022 Chestnut Ave,North Town Fork Creek,L,64130,Metro,3,PHONE,4440,Animals / Pets,,1,1102,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,9/27/2019,10:40 AM,9,2019,RESOL,N,9/28/2019,9.0,2019.0,1.0,"5022 Chestnut Ave64130
(39.034342, -94.552643)",Jackson,39.034341999999995,-94.552643,246264,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019172459
4955,2019172791,2849 Oakley Ave,South Blue Valley,L,64128,East,3,PHONE,4440,Animals / Pets,,1,1102,Cruelty or Neglect,Animals / Pets Cruelty or Neglect,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Shelter / Food / Water,Shelter / Food / Water,9/27/2019,4:51 PM,9,2019,RESOL,N,9/28/2019,9.0,2019.0,1.0,"2849 Oakley Ave64128
(39.072774, -94.517871)",Jackson,39.072774,-94.517871,21661,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019172791
4954,2019172509,800 Monroe Ave,Lykins,L,64124,East,3,PHONE,4440,Animals / Pets,,3,467,Cruelty or Neglect,Animals / Pets Cruelty or Neglect,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Abuse / Injury / Death,Abuse / Injury / Death,9/27/2019,11:17 AM,9,2019,RESOL,N,9/30/2019,9.0,2019.0,3.0,"800 Monroe Ave64124
(39.102972, -94.539228)",Jackson,39.102971999999994,-94.53922800000001,9746,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019172509
4953,2019172842,1619 Elmwood Ave,East Community Team North,L,64127,East,3,PHONE,4440,Animals / Pets,,1,1102,Cruelty or Neglect,Animals / Pets Cruelty or Neglect,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Abuse / Injury / Death,Abuse / Injury / Death,9/27/2019,6:40 PM,9,2019,RESOL,N,9/28/2019,9.0,2019.0,1.0,"1619 Elmwood Ave64127
(39.091811, -94.528665)",Jackson,39.091811,-94.528665,8870,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019172842
4946,2019172905,1600 CYPRESS AVE,East Community Team North,L,64127,East,3,WEB,1030,Animals / Pets,,34,27,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Inside Residence,Inside Home,9/28/2019,12:38 PM,9,2019,RESOL,Y,11/1/2019,11.0,2019.0,34.0,"1600 CYPRESS AVE64127
(39.09244, -94.530273)",Jackson,39.09244,-94.530273,8606,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019172905
3911,2019185621,1236 Topping Ave,West Blue Valley,L,64127,East,3,PHONE,4440,Animals / Pets,,1,1102,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,10/28/2019,3:50 PM,10,2019,RESOL,N,10/29/2019,10.0,2019.0,1.0,"1236 Topping Ave64127
(39.096233, -94.514952)",Jackson,39.096233000000005,-94.51495200000001,8926,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185621
4941,2019173010,3401 E Truman Rd,Lykins,L,64127,East,3,WEB,1030,Animals / Pets,,4,337,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,9/29/2019,6:19 PM,9,2019,RESOL,Y,10/3/2019,10.0,2019.0,4.0,"3401 E Truman Rd64127
(39.093873, -94.541619)",Jackson,39.093872999999995,-94.541619,11568,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019173010
3912,2019185538,6827 Chestnut Ave,Self Help Neighborhood Council,L,64132,Metro,5,PHONE,4440,Animals / Pets,,22,50,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Inside Residence,Inside Home,10/28/2019,2:21 PM,10,2019,RESOL,N,11/19/2019,11.0,2019.0,22.0,"6827 Chestnut Ave64132
(39.002224, -94.554022)",Jackson,39.002224,-94.554022,2904,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185538
3913,2019185689,5941 Jackson Ave,Swope Parkway-Elmwood,L,64130,Metro,5,PHONE,4440,Animals / Pets,,30,22,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Inside Residence,Inside Home,10/28/2019,4:52 PM,10,2019,RESOL,Y,11/27/2019,11.0,2019.0,30.0,"5941 Jackson Ave64130
(39.017108, -94.536999)",Jackson,39.017108,-94.536999,312,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185689
3914,2019185686,3232 Bellefontaine Ave,Oak Park Northwest,L,64128,East,3,PHONE,4440,Animals / Pets,,247,3,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Vacant Home,Vacant Home,10/28/2019,4:47 PM,10,2019,RESOL,Y,7/1/2020,7.0,2020.0,247.0,"3232 Bellefontaine Ave64128
(39.066547, -94.547638)",Jackson,39.066547,-94.547638,25152,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185686
3915,2019185584,2220 Chelsea Ave,East Community Team North,L,64127,East,3,PHONE,4440,Animals / Pets,,0,603,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Non-Aggressive,At Large - Non-Aggressive,10/28/2019,3:13 PM,10,2019,RESOL,N,10/28/2019,10.0,2019.0,0.0,"2220 Chelsea Ave64127
(39.084631, -94.526838)",Jackson,39.084631,-94.526838,221710,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185584
3916,2019185177,2629 Topping Ave,South Blue Valley,L,64129,East,3,PHONE,4440,Animals / Pets,,0,603,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Non-Aggressive,At Large - Non-Aggressive,10/28/2019,7:38 AM,10,2019,RESOL,N,10/28/2019,10.0,2019.0,0.0,"2629 Topping Ave64129
(39.076596, -94.515311)",Jackson,39.076596,-94.515311,21210,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185177
3917,2019185426,4801 E Linwood Blvd FL 3,Boulevard Village,L,64128,East,3,PHONE,4440,Animals / Pets,,0,603,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Non-Aggressive,At Large - Non-Aggressive,10/28/2019,12:31 PM,10,2019,RESOL,N,10/28/2019,10.0,2019.0,0.0,"4801 E Linwood Blvd64128
(39.063677, -94.527741)",Jackson,39.063677,-94.527741,23271,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185426
1398,2020009329,3744 Benton Blvd,Oak Park Northwest,L,64128,East,3,PHONE,4440,Animals / Pets,,0,603,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Non-Aggressive,At Large - Non-Aggressive,1/22/2020,2:23 PM,1,2020,RESOL,N,1/22/2020,1.0,2020.0,0.0,"3744 Benton Blvd64128
(39.057151, -94.547025)",Jackson,39.057151,-94.547025,29157,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020009329
1397,2020009011,6901 Prospect Ave,Self Help Neighborhood Council,L,64132,Metro,5,PHONE,4440,Animals / Pets,,180,424,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Private Property Pickup,Private Property Pickup,1/22/2020,8:14 AM,1,2020,OPEN,N,,,,,"6901 Prospect Ave64132
(39.00143, -94.556472)",Jackson,39.00143,-94.556472,3103,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020009011
3957,2019184663,4259 E 61st St,Swope Parkway-Elmwood,L,64130,Metro,5,PHONE,4440,Animals / Pets,,0,603,Cruelty or Neglect,Animals / Pets Cruelty or Neglect,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Shelter / Food / Water,Shelter / Food / Water,10/25/2019,9:12 AM,10,2019,RESOL,N,10/25/2019,10.0,2019.0,0.0,"4259 E 61st St64130
(39.014312, -94.534698)",Jackson,39.014312,-94.53469799999999,403,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019184663
3958,2019184795,1886 Topping Ave,Central Blue Valley And Park Tower Gardens,L,64127,East,3,PHONE,4440,Animals / Pets,,1,1102,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Street,Street,10/25/2019,11:45 AM,10,2019,RESOL,N,10/26/2019,10.0,2019.0,1.0,"1886 Topping Ave64127
(39.088516, -94.51632)",Jackson,39.088516,-94.51632,17714,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019184795
3959,2019184913,4812 E 7th St,Lykins,L,64124,East,3,PHONE,4440,Animals / Pets,,25,14,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Inside Residence,Inside Home,10/25/2019,2:43 PM,10,2019,RESOL,Y,11/19/2019,11.0,2019.0,25.0,"4812 E 7th St64124
(39.103825, -94.52512)",Jackson,39.103825,-94.52512,7898,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019184913
3909,2019185309,1918 TOPPING AVE,Central Blue Valley And Park Tower Gardens,L,64127,East,3,PHONE,4440,Animals / Pets,,1,1102,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,10/28/2019,10:14 AM,10,2019,RESOL,N,10/29/2019,10.0,2019.0,1.0,"1918 TOPPING AVE64127
(39.087216, -94.516335)",Jackson,39.087216,-94.516335,17750,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185309
3908,2019185161,5208 Elmwood Ave,Sheraton Estates,L,64130,Metro,5,EMAIL,248,Animals / Pets,,1,1102,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,10/28/2019,6:20 AM,10,2019,RESOL,N,10/29/2019,10.0,2019.0,1.0,"5208 Elmwood Ave64130
(39.030725, -94.531212)",Jackson,39.030725,-94.531212,37549,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185161
1417,2020008351,1222 Hardesty Ave,West Blue Valley,L,64127,East,3,PHONE,4440,Animals / Pets,,161,7,Cruelty or Neglect,Animals / Pets Cruelty or Neglect,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Shelter / Food / Water,Shelter / Food / Water,1/21/2020,9:35 AM,1,2020,RESOL,Y,6/30/2020,6.0,2020.0,161.0,"1222 Hardesty Ave64127
(39.096865, -94.519512)",Jackson,39.096865,-94.519512,9141,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020008351
1418,2020008424,5809 E 11th St,Sheffield,L,64126,East,4,PHONE,4440,Animals / Pets,,1,1102,Cruelty or Neglect,Animals / Pets Cruelty or Neglect,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Inclement Weather,Inclement Weather,1/21/2020,10:36 AM,1,2020,RESOL,N,1/22/2020,1.0,2020.0,1.0,"5809 E 11th St64126
(39.099182, -94.513955)",Jackson,39.099182,-94.51395500000001,5682,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020008424
3866,2019186220,2031 Lister Ave,East Community Team North,L,64127,East,3,PHONE,4440,Animals / Pets,,6,207,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Inside Residence,Inside Home,10/29/2019,2:46 PM,10,2019,RESOL,N,11/4/2019,11.0,2019.0,6.0,"2031 Lister Ave64127
(39.085991, -94.527195)",Jackson,39.085991,-94.52719499999999,18877,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186220
3867,2019186290,3647 Benton Blvd,Oak Park Northwest,L,64128,East,3,PHONE,4440,Animals / Pets,,0,603,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Aggressive,At Large - Aggressive,10/29/2019,3:45 PM,10,2019,RESOL,N,10/29/2019,10.0,2019.0,0.0,"3647 Benton Blvd64128
(39.058944, -94.546091)",Jackson,39.058944,-94.546091,28491,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186290
